epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
1842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1849,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,0.0000,0.0000,0.0000
1851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,0.0000,0.0000,0.0000
1861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,0.0000,0.0000,0.0000
1871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,0.0000,0.0000,0.0000
1881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1884,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,0.0000,0.0000,0.0000
1891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,0.0000,0.0000,0.0000
1901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,0.0000,0.0000,0.0000
1911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1914,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,0.0000,0.0000,0.0000
1921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,0.0000,0.0000,0.0000
1931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,0.0000,0.0000,0.0000
1941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,0.0000,0.0000,0.0000
1951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,0.0000,0.0000,0.0000
1961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,6,,,
1970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
1971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1979,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
1981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
1991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
1999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
2001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
2011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
2021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
2031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
2041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
2051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
2061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
2071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
2081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
2091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
2101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
2111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
2121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
2131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,0.0000,0.0000,0.0000
2141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
2149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,7,,,
